,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
component_14,0.0,0.0,0.0,0.02189822534750059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906958002610867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01628082816459225,0.0,0.0,0.0,0.0,0.0,0.0,0.016697472658388612,0.0,0.0,0.017991679216837524,0.0,0.0,0.0,0.0
component_15,0.021887734521598826,0.0,0.0,0.0,0.00971360659981076,0.0,0.0,0.0,0.0,0.0,0.0,0.013458666694744785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016747545198410013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010029714281027148,0.0
component_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023021030574824485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065031845336061,0.0,0.0,0.0,0.044059257931503254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023247850393433446,0.0,0.021880934113564468,0.0,0.0
component_17,0.0,0.0,0.0,0.0,0.011405108464848115,0.0,0.0,0.0,0.0,0.0,0.0,0.017414683000234712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019766931690709064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023154112054653706,0.0,0.0266206512723366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02035892870070522,0.0,0.0,0.020547687184505878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02758332877205229,0.0,0.02301892285257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095191593819959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01885978737998034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02808990442363548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417706015427937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02234313270735943,0.0,0.0,0.0,0.0,0.0,0.021698120414900553,0.0,0.0,0.0,0.0
component_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023890500142610842,0.0,0.0,0.0,0.0,0.0,0.0,0.022314169963400875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016962503707916955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332816154315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015783540306262094
component_21,0.0,0.0,0.0,0.01749823309117278,0.0,0.0,0.022573067051679725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018638459729664898,0.021884551557170947,0.0,0.0,0.0,0.0,0.02108057355345115,0.0,0.0,0.0
component_22,0.0,0.0,0.024462081317682162,0.0,0.0,0.0,0.026714189271705012,0.0,0.0,0.03758296031186998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033123577742687434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020021093497914418,0.0,0.0,0.0,0.0,0.0
component_23,0.046326439972017554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026196863716879563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02435436600534404,0.03582146842231684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188035663860532,0.0,0.0,0.0,0.0,0.0,0.0
component_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012771241135977895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01824757010037674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026095690995282497,0.0,0.0,0.025409015149016535,0.0,0.0,0.0,0.0,0.0,0.0,0.0318813924057502,0.0,0.0,0.0,0.0,0.0,0.0
component_25,0.0,0.0,0.0,0.0,0.0,0.0,0.009194652226978885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01242873287631329,0.035007158420454765,0.00885305747887372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009445843574730873,0.0
component_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008237726661058355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012210812788930025,0.0,0.0,0.00539341071487583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008337144887519549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072683074537644035,0.0
component_27,0.007228179604098854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01873962405258736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046593712061439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013931166134205124,0.0,0.0,0.0093067389838103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_28,0.0,0.0,0.0,0.0,0.0,0.016111872128847585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012939817322711262,0.0,0.0,0.0,0.0,0.0,0.012366065142338428,0.0,0.0,0.05253571979077202,0.0,0.0,0.0,0.03071581087612943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013591550647225819,0.0,0.0,0.0,0.0,0.034582448583244274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384191426177418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029590370644341626,0.0,0.0,0.014159546696864929,0.0
component_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01350205063896656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018509111951883848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013852689558077096,0.0,0.0,0.0,0.013794762841145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017057681021616894,0.0,0.0,0.0
component_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009694838066038271,0.0,0.0,0.0,0.0,0.0,0.017626047289389362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009427282451993223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010745772009622529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016371900808348112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012017618173310252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01114859358918565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009490681133227203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011068522355266515,0.0,0.0,0.0,0.0,0.0,0.0,0.022705193985518728,0.0,0.0,0.0
component_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011314974464605927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017064761630565375,0.0,0.0,0.0,0.024140682066132648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025329685105650507,0.0,0.0,0.0,0.0,0.0,0.0,0.01642064050488649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_34,0.0,0.01763683248298292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019422887881262348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011898874584723624,0.01739612895268299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020443114531492758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_35,0.0,0.008986263939965662,0.0,0.0,0.0,0.0,0.007937421154348229,0.0,0.0,0.0,0.0,0.00955754625167484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015021971448176158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011456623723973361,0.0,0.0,0.0,0.0
component_36,0.0,0.0,0.008182698611950777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012529417702655133,0.0,0.0,0.0,0.014057644021575035,0.0068197925578188925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008010268153439627,0.0,0.0,0.0
component_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011264863915536813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012843810361322561,0.0,0.0,0.0,0.0,0.0,0.012064641841207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016432846109039813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019043946431738533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_38,0.0,0.0,0.04305372253851268,0.017500506003585655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025579098735716097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017967273979026997,0.018621893505139347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_39,0.0,0.0,0.0,0.01099201107821957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010041360567394969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018029150271525293,0.0,0.0145326332635685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138118899424973,0.0
component_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011481788049896843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010650408075241459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011384849180405922,0.0,0.0,0.0,0.0,0.037602259479510194,0.029297931500174373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014834330514366228,0.0,0.0,0.0,0.0,0.0,0.009479397116506473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012213970752557902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017006000115276136,0.0,0.0,0.0,0.0,0.00950440508698149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_42,0.0,0.022710656915097,0.0,0.017031704644889584,0.0,0.018630142674189124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058761436421823535,0.0,0.029970257446577515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368111415845559,0.0,0.0,0.0,0.0,0.025034309138003155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033508374334331424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02715473936371796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017151932859116353,0.0,0.0,0.0,0.0
component_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182197053648527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008780548522434156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014802767186666597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008223324878645345,0.0,0.0,0.0,0.0,0.008844731240943546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010300277165023426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03256207675033722,0.0,0.01362524419801079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01613592331897168,0.0,0.016411704559696882,0.0,0.0,0.0,0.0
component_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010813415439879376,0.0,0.0,0.0,0.0,0.0,0.025875472347737537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014361175566815178,0.0,0.0,0.0,0.0,0.0,0.0,0.018262383294781283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014854150458426914,0.0,0.0,0.0,0.0,0.0,0.0
component_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040744977483981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184276265912231,0.018729836009969143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014777546617769236,0.0,0.0,0.0,0.02046857270784945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016001542159664955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011523296437436575,0.0,0.00893702425981747,0.0,0.0,0.0,0.008117518024631395,0.0,0.015423552632497325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014329137493648104,0.0,0.016911689060707363,0.0,0.0,0.0,0.0,0.017364094303247618,0.0,0.0,0.0,0.0,0.0,0.0,0.025625192693060295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023574708946697547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009091238365455731,0.0,0.0,0.0,0.0,0.0,0.010778826106482932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014397429111698104,0.0,0.0,0.0,0.015442777189143365,0.0,0.0,0.0,0.009968446955121318,0.0
